,Eastern Cape_export,Limpopo_export,Mpumalanga_export,Gauteng_export,Western Cape_export,Northern Cape_export,Hydra Central_export,Kwazulu Natal_export,North West_export,Free State_export,export_balance,total_export,Mozal_separated_full_profile
12/03/2017 22:00,0,80.72469651,72.74609278,0,0,53.73824273,0,0,0.469329631,26.98645377,234.6648154,234.6648154,942.0091324
12/03/2017 23:00,0,83.41372958,75.16934933,0,0,55.5283258,0,0,0.484963544,27.88540378,242.481772,242.481772,942.0091324
13/03/2017 00:00,0,81.52381148,73.46622546,0,0,54.27021171,0,0,0.473975648,27.25359977,236.9878241,236.9878241,942.0091324
13/03/2017 01:00,0,83.34929756,75.1112856,0,0,55.48543355,0,0,0.484588939,27.86386401,242.2944697,242.2944697,942.0091324
13/03/2017 02:00,0,81.45141596,73.40098531,0,0,54.22201818,0,0,0.473554744,27.22939778,236.777372,236.777372,942.0091324
13/03/2017 03:00,0,84.35849119,76.02073334,0,0,56.1572514,0,0,0.490456344,28.20123979,245.2281721,245.2281721,942.0091324
13/03/2017 04:00,0,85.59204513,77.13236625,0,0,56.97842539,0,0,0.497628169,28.61361974,248.8140847,248.8140847,942.0091324
13/03/2017 05:00,0,95.12574607,85.72378279,0,0,63.32498793,0,0,0.553056663,31.80075813,276.5283316,276.5283316,942.0091324
13/03/2017 06:00,0,90.69408688,81.73013643,0,0,60.37484272,0,0,0.527291203,30.31924416,263.6456014,263.6456014,942.0091324
13/03/2017 07:00,0,91.41429073,82.37915735,0,0,60.85428075,0,0,0.531478434,30.56000998,265.7392172,265.7392172,942.0091324
13/03/2017 08:00,0,99.26262384,89.45178311,0,0,66.07889784,0,0,0.577108278,33.18372599,288.5541391,288.5541391,942.0091324
13/03/2017 09:00,0,94.88822293,85.50973578,0,0,63.16686933,0,0,0.551675715,31.7213536,275.8378574,275.8378574,942.0091324
13/03/2017 10:00,0,89.41926749,80.58131663,0,0,59.52619842,0,0,0.519879462,29.89306907,259.9397311,259.9397311,942.0091324
13/03/2017 11:00,0,92.88076082,83.70068562,0,0,61.83050648,0,0,0.540004423,31.05025434,270.0022117,270.0022117,942.0091324
13/03/2017 12:00,0,95.95862368,86.47434111,0,0,63.87943262,0,0,0.557898975,32.07919106,278.9494874,278.9494874,942.0091324
13/03/2017 13:00,0,101.9086803,91.83631073,0,0,67.84037147,0,0,0.592492327,34.06830882,296.2461636,296.2461636,942.0091324
13/03/2017 14:00,0,99.73437941,89.87691167,0,0,66.39294443,0,0,0.579851043,33.34143498,289.9255215,289.9255215,942.0091324
13/03/2017 15:00,0,98.15510392,88.45372737,0,0,65.34162441,0,0,0.570669209,32.81347951,285.3346044,285.3346044,942.0091324
13/03/2017 16:00,0,95.90485355,86.42588547,0,0,63.84363797,0,0,0.557586358,32.06121558,278.7931789,278.7931789,942.0091324
13/03/2017 17:00,0,100.4938085,90.56128089,0,0,66.89849459,0,0,0.584266328,33.59531388,292.1331641,292.1331641,942.0091324
13/03/2017 18:00,0,108.3968989,97.68325193,0,0,72.15956352,0,0,0.630214529,36.23733539,315.1072643,315.1072643,942.0091324
13/03/2017 19:00,0,109.1705438,98.38043194,0,0,72.67457714,0,0,0.634712464,36.49596669,317.3562321,317.3562321,942.0091324
13/03/2017 20:00,0,101.1002197,91.10775614,0,0,67.30218115,0,0,0.587791975,33.79803857,293.8959875,293.8959875,942.0091324
13/03/2017 21:00,0,99.44308614,89.61440902,0,0,66.19903118,0,0,0.578157478,33.24405496,289.0787388,289.0787388,942.0091324
13/03/2017 22:00,0,97.29952044,87.68270737,0,0,64.77206448,0,0,0.565694886,32.52745596,282.8474431,282.8474431,942.0091324
13/03/2017 23:00,0,97.17565828,87.5710874,0,0,64.68960973,0,0,0.564974757,32.48604855,282.4873787,282.4873787,942.0091324
14/03/2017 00:00,0,82.82791815,74.64143787,0,0,55.13835249,0,0,0.481557664,27.68956566,240.7788318,240.7788318,942.0091324
14/03/2017 01:00,0,82.7884955,74.60591164,0,0,55.11210892,0,0,0.481328462,27.67638658,240.6642311,240.6642311,942.0091324
14/03/2017 02:00,0,84.54823328,76.19172185,0,0,56.28356227,0,0,0.491559496,28.26467101,245.7797479,245.7797479,942.0091324
14/03/2017 03:00,0,86.65158655,78.08718556,0,0,57.68375965,0,0,0.503788294,28.9678269,251.894147,251.894147,942.0091324
14/03/2017 04:00,0,95.77585789,86.30963937,0,0,63.75776586,0,0,0.556836383,32.01809203,278.4181915,278.4181915,942.0091324
14/03/2017 05:00,0,96.18745935,86.6805593,0,0,64.031768,0,0,0.559229415,32.15569135,279.6147074,279.6147074,942.0091324
14/03/2017 06:00,0,91.10075229,82.09660817,0,0,60.64555894,0,0,0.529655537,30.45519335,264.8277683,264.8277683,942.0091324
14/03/2017 07:00,0,94.76225471,85.39621791,0,0,63.08301259,0,0,0.550943341,31.67924213,275.4716707,275.4716707,942.0091324
14/03/2017 08:00,0,99.89687445,90.02334616,0,0,66.501117,0,0,0.580795782,33.39575745,290.3978909,290.3978909,942.0091324
14/03/2017 09:00,0,92.00108937,82.90795845,0,0,61.24491124,0,0,0.534890054,30.75617813,267.4450272,267.4450272,942.0091324
14/03/2017 10:00,0,95.49305464,86.05478761,0,0,63.5695044,0,0,0.555192178,31.92355024,277.5960891,277.5960891,942.0091324
14/03/2017 11:00,0,94.47806937,85.14012065,0,0,62.89383106,0,0,0.549291101,31.58423831,274.6455505,274.6455505,942.0091324
14/03/2017 12:00,0,87.73804595,79.06626234,0,0,58.40701315,0,0,0.510104918,29.3310328,255.0524591,255.0524591,942.0091324
14/03/2017 13:00,0,89.92919525,81.04084455,0,0,59.86565614,0,0,0.522844158,30.06353911,261.4220792,261.4220792,942.0091324
14/03/2017 14:00,0,91.17341107,82.16208556,0,0,60.69392772,0,0,0.530077971,30.47948335,265.0389857,265.0389857,942.0091324
14/03/2017 15:00,0,100.8881666,90.9166618,0,0,67.16101791,0,0,0.586559108,33.72714873,293.2795542,293.2795542,942.0091324
14/03/2017 16:00,0,95.36662572,85.94085458,0,0,63.48534096,0,0,0.554457126,31.88128476,277.2285632,277.2285632,942.0091324
14/03/2017 17:00,0,98.54149859,88.80193187,0,0,65.59884644,0,0,0.572915689,32.94265214,286.4578447,286.4578447,942.0091324
14/03/2017 18:00,0,100.4841996,90.55262174,0,0,66.89209799,0,0,0.584210463,33.59210161,292.1052314,292.1052314,942.0091324
14/03/2017 19:00,0,107.2075721,96.61147482,0,0,71.3678314,0,0,0.623299838,35.83974066,311.6499188,311.6499188,942.0091324
14/03/2017 20:00,0,99.38734158,89.5641741,0,0,66.16192216,0,0,0.577833381,33.22541942,288.9166906,288.9166906,942.0091324
14/03/2017 21:00,0,98.82390695,89.05642778,0,0,65.78684503,0,0,0.574557599,33.03706192,287.2787993,287.2787993,942.0091324
14/03/2017 22:00,0,85.45455945,77.00846927,0,0,56.88690149,0,0,0.496828834,28.56765795,248.414417,248.414417,942.0091324
14/03/2017 23:00,0,96.77577172,87.21072452,0,0,64.42340617,0,0,0.562649836,32.35236555,281.3249178,281.3249178,942.0091324
15/03/2017 00:00,0,94.1359676,84.83183127,0,0,62.66609471,0,0,0.547302137,31.46987289,273.6510686,273.6510686,942.0091324
15/03/2017 01:00,0,90.55640375,81.60606152,0,0,60.28318738,0,0,0.52649072,30.27321637,263.2453598,263.2453598,942.0091324
15/03/2017 02:00,0,86.85199053,78.26778216,0,0,57.81716811,0,0,0.504953433,29.03482242,252.4767167,252.4767167,942.0091324
15/03/2017 03:00,0,88.8900562,80.10441111,0,0,59.17390369,0,0,0.516802652,29.71615251,258.4013262,258.4013262,942.0091324
15/03/2017 04:00,0,92.25289417,83.13487556,0,0,61.41253711,0,0,0.536354036,30.84035706,268.1770179,268.1770179,942.0091324
15/03/2017 05:00,0,95.42835936,85.99648664,0,0,63.5264369,0,0,0.554816043,31.90192246,277.4080214,277.4080214,942.0091324
15/03/2017 06:00,0,94.53545928,85.1918383,0,0,62.93203539,0,0,0.549624763,31.60342389,274.8123816,274.8123816,942.0091324
15/03/2017 07:00,0,90.418589,81.48186799,0,0,60.19144442,0,0,0.525689471,30.22714458,262.8447355,262.8447355,942.0091324
15/03/2017 08:00,0,89.2994858,80.47337383,0,0,59.44646003,0,0,0.519183057,29.85302578,259.5915285,259.5915285,942.0091324
15/03/2017 09:00,0,89.666926,80.80449727,0,0,59.69106411,0,0,0.521319337,29.97586189,260.6596686,260.6596686,942.0091324
15/03/2017 10:00,0,88.59027291,79.83425756,0,0,58.97433865,0,0,0.515059726,29.61593426,257.5298631,257.5298631,942.0091324
15/03/2017 11:00,0,90.56805285,81.61655926,0,0,60.29094216,0,0,0.526558447,30.27711069,263.2792234,263.2792234,942.0091324
15/03/2017 12:00,0,93.13658028,83.9312206,0,0,62.0008049,0,0,0.541491746,31.13577539,270.7458729,270.7458729,942.0091324
15/03/2017 13:00,0,88.32774041,79.59767304,0,0,58.79957138,0,0,0.513533374,29.52816903,256.7666872,256.7666872,942.0091324
15/03/2017 14:00,0,92.65179352,83.49434881,0,0,61.67808348,0,0,0.538673218,30.97371004,269.3366091,269.3366091,942.0091324
15/03/2017 15:00,0,95.77855626,86.31207105,0,0,63.75956216,0,0,0.556852071,32.0189941,278.4260357,278.4260357,942.0091324
15/03/2017 16:00,0,93.19627368,83.98501408,0,0,62.04054266,0,0,0.5418388,31.15573103,270.9194002,270.9194002,942.0091324
15/03/2017 17:00,0,91.43475892,82.39760252,0,0,60.86790637,0,0,0.531597436,30.56685255,265.7987178,265.7987178,942.0091324
15/03/2017 18:00,0,93.2303654,84.01573626,0,0,62.06323743,0,0,0.542037008,31.16712797,271.0185041,271.0185041,942.0091324
15/03/2017 19:00,0,94.96515963,85.57906827,0,0,63.21808592,0,0,0.552123021,31.74707371,276.0615105,276.0615105,942.0091324
15/03/2017 20:00,0,97.63194753,87.9822783,0,0,64.99336042,0,0,0.567627602,32.63858711,283.813801,283.813801,942.0091324
15/03/2017 21:00,0,101.3442584,91.32767477,0,0,67.46463717,0,0,0.589210805,33.87962128,294.6054025,294.6054025,942.0091324
15/03/2017 22:00,0,100.4847261,90.55309621,0,0,66.89244849,0,0,0.584213524,33.59227763,292.106762,292.106762,942.0091324
15/03/2017 23:00,0,98.73900674,88.97991887,0,0,65.73032716,0,0,0.574063993,33.00867958,287.0319963,287.0319963,942.0091324
16/03/2017 00:00,0,88.52906578,79.77909998,0,0,58.93359321,0,0,0.514703871,29.59547257,257.3519354,257.3519354,942.0091324
16/03/2017 01:00,0,94.42416761,85.09154639,0,0,62.85794879,0,0,0.548977719,31.56621882,274.4888593,274.4888593,942.0091324
16/03/2017 02:00,0,85.06967851,76.66162889,0,0,56.63068714,0,0,0.494591154,28.43899136,247.2955771,247.2955771,942.0091324
16/03/2017 03:00,0,85.74644504,77.27150571,0,0,57.08120905,0,0,0.498525843,28.66523599,249.2629216,249.2629216,942.0091324
16/03/2017 04:00,0,98.42053225,88.6929215,0,0,65.51831943,0,0,0.572212397,32.90221281,286.1061984,286.1061984,942.0091324
16/03/2017 05:00,0,100.2683951,90.35814677,0,0,66.74843745,0,0,0.582955786,33.51995767,291.4778928,291.4778928,942.0091324
16/03/2017 06:00,0,82.17464726,74.05273445,0,0,54.70347157,0,0,0.477759577,27.47117568,238.8797885,238.8797885,942.0091324
16/03/2017 07:00,0,88.33537485,79.60455291,0,0,58.8046536,0,0,0.513577761,29.53072124,256.7888804,256.7888804,942.0091324
16/03/2017 08:00,0,93.61175819,84.35943325,0,0,62.31712972,0,0,0.544254408,31.29462846,272.127204,272.127204,942.0091324
16/03/2017 09:00,0,94.6950585,85.33566319,0,0,63.03828023,0,0,0.550552666,31.65677828,275.2763329,275.2763329,942.0091324
16/03/2017 10:00,0,91.73638501,82.66941672,0,0,61.06869816,0,0,0.533351076,30.66768685,266.6755378,266.6755378,942.0091324
16/03/2017 11:00,0,95.75815389,86.29368519,0,0,63.74598035,0,0,0.556733453,32.01217354,278.3667264,278.3667264,942.0091324
16/03/2017 12:00,0,96.69199035,87.13522387,0,0,64.36763311,0,0,0.562162735,32.32435724,281.0813673,281.0813673,942.0091324
16/03/2017 13:00,0,90.32605436,81.39847922,0,0,60.12984432,0,0,0.525151479,30.19621003,262.5757394,262.5757394,942.0091324
16/03/2017 14:00,0,92.7151067,83.55140429,0,0,61.72023091,0,0,0.539041318,30.99487579,269.520659,269.520659,942.0091324
16/03/2017 15:00,0,95.25796662,85.84293504,0,0,63.41300685,0,0,0.553825387,31.84495977,276.9126937,276.9126937,942.0091324
16/03/2017 16:00,0,99.21806768,89.41163076,0,0,66.04923691,0,0,0.576849231,33.16883077,288.4246153,288.4246153,942.0091324
16/03/2017 17:00,0,97.90606332,88.22930124,0,0,65.17583866,0,0,0.569221298,32.73022466,284.6106492,284.6106492,942.0091324
16/03/2017 18:00,0,100.2441097,90.33626166,0,0,66.73227071,0,0,0.582814591,33.511839,291.4072957,291.4072957,942.0091324
16/03/2017 19:00,0,97.7031584,88.04645089,0,0,65.04076533,0,0,0.568041619,32.66239307,284.0208093,284.0208093,942.0091324
16/03/2017 20:00,0,106.3767347,95.86275509,0,0,70.81474489,0,0,0.618469388,35.56198979,309.2346938,309.2346938,942.0091324
16/03/2017 21:00,0,108.2757351,97.57406363,0,0,72.07890507,0,0,0.629510088,36.19683006,314.755044,314.755044,942.0091324
16/03/2017 22:00,0,99.31672304,89.5005353,0,0,66.11491156,0,0,0.577422808,33.20181148,288.7114042,288.7114042,942.0091324
16/03/2017 23:00,0,93.076492,83.87707128,0,0,61.96080427,0,0,0.541142395,31.11568773,270.5711977,270.5711977,942.0091324
17/03/2017 00:00,0,88.0726449,79.36779047,0,0,58.62975489,0,0,0.512050261,29.44289001,256.0251305,256.0251305,942.0091324
17/03/2017 01:00,0,83.29078882,75.05855969,0,0,55.44648442,0,0,0.484248772,27.8443044,242.1243861,242.1243861,942.0091324
17/03/2017 02:00,0,82.55847517,74.39862588,0,0,54.95898492,0,0,0.479991135,27.59949025,239.9955674,239.9955674,942.0091324
17/03/2017 03:00,0,82.18583566,74.06281701,0,0,54.71091967,0,0,0.477824626,27.47491599,238.912313,238.912313,942.0091324
17/03/2017 04:00,0,94.35716884,85.0311696,0,0,62.81334786,0,0,0.548588191,31.54382098,274.2940955,274.2940955,942.0091324
17/03/2017 05:00,0,102.8693031,92.70198826,0,0,68.47985584,0,0,0.598077344,34.38944726,299.0386718,299.0386718,942.0091324
17/03/2017 06:00,0,99.75820411,89.89838161,0,0,66.40880448,0,0,0.579989559,33.34939963,289.9947794,289.9947794,942.0091324
17/03/2017 07:00,0,94.37618912,85.04830996,0,0,62.82600962,0,0,0.548698774,31.5501795,274.349387,274.349387,942.0091324
17/03/2017 08:00,0,96.12822665,86.62718099,0,0,63.99233693,0,0,0.558885039,32.13588972,279.4425193,279.4425193,942.0091324
17/03/2017 09:00,0,94.94436237,85.56032655,0,0,63.20424123,0,0,0.552002107,31.74012114,276.0010534,276.0010534,942.0091324
17/03/2017 10:00,0,94.41929737,85.08715751,0,0,62.85470668,0,0,0.548949403,31.56459069,274.4747016,274.4747016,942.0091324
17/03/2017 11:00,0,96.47289517,86.93778344,0,0,64.22178196,0,0,0.560888925,32.25111321,280.4444627,280.4444627,942.0091324
17/03/2017 12:00,0,71.12840635,64.09827316,0,0,47.35001469,0,0,0.413537246,23.77839166,206.7686231,206.7686231,942.0091324
17/03/2017 13:00,0,79.77216884,71.88771029,0,0,53.10414728,0,0,0.463791679,26.66802156,231.8958396,231.8958396,942.0091324
17/03/2017 14:00,0,89.5820258,80.72798836,0,0,59.63454624,0,0,0.520825731,29.94747955,260.4128657,260.4128657,942.0091324
17/03/2017 15:00,0,95.67364857,86.21753214,0,0,63.68972535,0,0,0.556242143,31.98392321,278.1210714,278.1210714,942.0091324
17/03/2017 16:00,0,91.42988868,82.39321363,0,0,60.86466426,0,0,0.53156912,30.56522441,265.7845601,265.7845601,942.0091324
17/03/2017 17:00,0,88.84648726,80.0651484,0,0,59.14489995,0,0,0.516549345,29.70158731,258.2746723,258.2746723,942.0091324
17/03/2017 18:00,0,96.91997044,87.34067104,0,0,64.51939893,0,0,0.5634882,32.40057151,281.7441001,281.7441001,942.0091324
17/03/2017 19:00,0,94.34644114,85.02150219,0,0,62.80620646,0,0,0.548525821,31.54023468,274.2629103,274.2629103,942.0091324
17/03/2017 20:00,0,106.3618607,95.84935121,0,0,70.80484331,0,0,0.618382911,35.55701738,309.1914555,309.1914555,942.0091324
17/03/2017 21:00,0,99.08091107,89.28803032,0,0,65.95793208,0,0,0.576051809,33.12297899,288.0259043,288.0259043,942.0091324
17/03/2017 22:00,0,89.08289155,80.27818716,0,0,59.30227374,0,0,0.517923788,29.78061782,258.9618941,258.9618941,942.0091324
17/03/2017 23:00,0,86.11724176,77.60565391,0,0,57.32804757,0,0,0.500681638,28.78919419,250.3408191,250.3408191,942.0091324
18/03/2017 00:00,0,86.10473708,77.59438516,0,0,57.31972323,0,0,0.500608937,28.78501385,250.3044683,250.3044683,942.0091324
18/03/2017 01:00,0,86.95393659,78.35965216,0,0,57.88503337,0,0,0.505546143,29.06890322,252.7730715,252.7730715,942.0091324
18/03/2017 02:00,0,87.82557872,79.14514361,0,0,58.46528351,0,0,0.51061383,29.36029521,255.3069149,255.3069149,942.0091324
18/03/2017 03:00,0,85.21479863,76.79240574,0,0,56.72729327,0,0,0.495434876,28.48750536,247.7174379,247.7174379,942.0091324
18/03/2017 04:00,0,86.50462364,77.95474804,0,0,57.58592678,0,0,0.502933858,28.91869685,251.4669292,251.4669292,942.0091324
18/03/2017 05:00,0,87.59832258,78.94034884,0,0,58.31399963,0,0,0.509292573,29.28432296,254.6462866,254.6462866,942.0091324
18/03/2017 06:00,0,90.05746696,81.15643824,0,0,59.95104632,0,0,0.523589924,30.10642064,261.7949621,261.7949621,942.0091324
18/03/2017 07:00,0,89.47626251,80.63267843,0,0,59.56413987,0,0,0.520210829,29.91212264,260.1054143,260.1054143,942.0091324
18/03/2017 08:00,0,93.98880725,84.69921583,0,0,62.5681304,0,0,0.546446554,31.42067684,273.2232769,273.2232769,942.0091324
18/03/2017 09:00,0,93.82973453,84.55586542,0,0,62.46223607,0,0,0.545521712,31.36749846,272.7608562,272.7608562,942.0091324
18/03/2017 10:00,0,90.04028947,81.14095854,0,0,59.93961131,0,0,0.523490055,30.10067817,261.7450275,261.7450275,942.0091324
18/03/2017 11:00,0,89.37517203,80.54157945,0,0,59.49684417,0,0,0.519623093,29.87832786,259.8115466,259.8115466,942.0091324
18/03/2017 12:00,0,92.94973401,83.7628417,0,0,61.87642177,0,0,0.54040543,31.07331224,270.2027152,270.2027152,942.0091324
18/03/2017 13:00,0,92.61520087,83.46137288,0,0,61.65372384,0,0,0.53846047,30.96147704,269.2302351,269.2302351,942.0091324
18/03/2017 14:00,0,90.98880248,81.99572317,0,0,60.57103421,0,0,0.529004666,30.41776827,264.5023328,264.5023328,942.0091324
18/03/2017 15:00,0,93.78925885,84.51939024,0,0,62.4352915,0,0,0.545286389,31.35396735,272.6431943,272.6431943,942.0091324
18/03/2017 16:00,0,91.91934824,82.83429638,0,0,61.19049636,0,0,0.534414815,30.72885188,267.2074077,267.2074077,942.0091324
18/03/2017 17:00,0,94.51999296,85.17790063,0,0,62.9217395,0,0,0.549534843,31.59825346,274.7674214,274.7674214,942.0091324
18/03/2017 18:00,0,96.44854395,86.91583902,0,0,64.20557141,0,0,0.560747349,32.24297254,280.3736743,280.3736743,942.0091324
18/03/2017 19:00,0,94.32301132,85.00038811,0,0,62.79060928,0,0,0.548389601,31.53240204,274.1948003,274.1948003,942.0091324
18/03/2017 20:00,0,88.98430201,80.18934193,0,0,59.23664291,0,0,0.517350593,29.7476591,258.6752965,258.6752965,942.0091324
18/03/2017 21:00,0,87.48406928,78.83738801,0,0,58.23794147,0,0,0.50862831,29.24612781,254.3141549,254.3141549,942.0091324
18/03/2017 22:00,0,88.1514244,79.43878361,0,0,58.68219822,0,0,0.512508281,29.46922618,256.2541407,256.2541407,942.0091324
18/03/2017 23:00,0,85.76915091,77.29196739,0,0,57.0963243,0,0,0.498657854,28.67282661,249.3289271,249.3289271,942.0091324
19/03/2017 00:00,0,92.44250464,83.30574546,0,0,61.53876035,0,0,0.537456422,30.90374428,268.7282112,268.7282112,942.0091324
19/03/2017 01:00,0,90.23266413,81.31431942,0,0,60.06767467,0,0,0.524608512,30.16498946,262.3042562,262.3042562,942.0091324
19/03/2017 02:00,0,95.00892601,85.61850891,0,0,63.2472211,0,0,0.552377477,31.76170492,276.1887384,276.1887384,942.0091324
19/03/2017 03:00,0,83.75207994,75.47425809,0,0,55.75356485,0,0,0.486930697,27.9985151,243.4653487,243.4653487,942.0091324
19/03/2017 04:00,0,82.18208425,74.05943639,0,0,54.70842236,0,0,0.477802815,27.47366189,238.9014077,238.9014077,942.0091324
19/03/2017 05:00,0,80.65578913,72.68399602,0,0,53.69237125,0,0,0.468929007,26.96341788,234.4645033,234.4645033,942.0091324
19/03/2017 06:00,0,85.55380713,77.09790759,0,0,56.95297044,0,0,0.497405855,28.60083669,248.7029277,248.7029277,942.0091324
19/03/2017 07:00,0,80.50184992,72.54527173,0,0,53.58989428,0,0,0.468034011,26.91195564,234.0170056,234.0170056,942.0091324
19/03/2017 08:00,0,79.98876308,72.08289697,0,0,53.24833357,0,0,0.465050948,26.74042952,232.5254741,232.5254741,942.0091324
19/03/2017 09:00,0,78.1026622,70.38321303,0,0,51.99276059,0,0,0.454085245,26.10990161,227.0426227,227.0426227,942.0091324
19/03/2017 10:00,0,76.50436644,68.94288836,0,0,50.92877882,0,0,0.444792828,25.57558762,222.3964141,222.3964141,942.0091324
19/03/2017 11:00,0,75.2679825,67.82870516,0,0,50.10572091,0,0,0.437604549,25.16226159,218.8022747,218.8022747,942.0091324
19/03/2017 12:00,0,78.39086221,70.64292815,0,0,52.18461467,0,0,0.455760827,26.20624754,227.8804134,227.8804134,942.0091324
19/03/2017 13:00,0,75.81924152,68.32547927,0,0,50.47269275,0,0,0.440809544,25.34654876,220.4047718,220.4047718,942.0091324
19/03/2017 14:00,0,74.84782519,67.45007503,0,0,49.82602317,0,0,0.435161774,25.02180203,217.5808872,217.5808872,942.0091324
19/03/2017 15:00,0,75.62370778,68.14927155,0,0,50.3425264,0,0,0.43967272,25.28118138,219.8363598,219.8363598,942.0091324
19/03/2017 16:00,0,84.79615505,76.41513972,0,0,56.44860321,0,0,0.493000901,28.34755183,246.5004507,246.5004507,942.0091324
19/03/2017 17:00,0,92.78500129,83.61439069,0,0,61.76675958,0,0,0.539447682,31.01824171,269.7238409,269.7238409,942.0091324
19/03/2017 18:00,0,100.7177739,90.7631102,0,0,67.04758786,0,0,0.585568453,33.67018604,292.7842264,292.7842264,942.0091324
19/03/2017 19:00,0,81.19013392,73.16552766,0,0,54.04808334,0,0,0.472035662,27.14205058,236.0178312,236.0178312,942.0091324
19/03/2017 20:00,0,79.54642642,71.68427963,0,0,52.95387108,0,0,0.462479223,26.59255535,231.2396117,231.2396117,942.0091324
19/03/2017 21:00,0,98.27692585,88.56350876,0,0,65.42272099,0,0,0.571377476,32.85420486,285.6887379,285.6887379,942.0091324
19/03/2017 22:00,0,96.93313327,87.35253289,0,0,64.52816139,0,0,0.563564728,32.40497188,281.7823641,281.7823641,942.0091324
19/03/2017 23:00,0,93.01475836,83.82143922,0,0,61.91970833,0,0,0.540783479,31.09505003,270.3917394,270.3917394,942.0091324
20/03/2017 00:00,0,87.87763768,79.19205721,0,0,58.49993904,0,0,0.510916498,29.37769864,255.4582491,255.4582491,942.0091324
20/03/2017 01:00,0,85.95941951,77.46343038,0,0,57.22298566,0,0,0.499764067,28.73643385,249.8820335,249.8820335,942.0091324
20/03/2017 02:00,0,85.7299257,77.25661909,0,0,57.07021217,0,0,0.498429801,28.65971353,249.2149003,249.2149003,942.0091324
20/03/2017 03:00,0,87.34737337,78.71420274,0,0,58.14694332,0,0,0.507833566,29.20043005,253.916783,253.916783,942.0091324
20/03/2017 04:00,0,91.02118303,82.02490331,0,0,60.59258986,0,0,0.529192925,30.42859316,264.5964623,264.5964623,942.0091324
20/03/2017 05:00,0,90.46452725,81.52326584,0,0,60.22202541,0,0,0.525956554,30.24250184,262.9782769,262.9782769,942.0091324
20/03/2017 06:00,0,86.87555198,78.28901487,0,0,57.83285292,0,0,0.505090419,29.04269906,252.5452093,252.5452093,942.0091324
20/03/2017 07:00,0,83.51166098,75.25760147,0,0,55.5935185,0,0,0.485532913,27.91814248,242.7664563,242.7664563,942.0091324
20/03/2017 08:00,0,86.9124737,78.32228735,0,0,57.85743162,0,0,0.50530508,29.05504208,252.6525398,252.6525398,942.0091324
20/03/2017 09:00,0,87.14670613,78.5333689,0,0,58.01335961,0,0,0.506666896,29.13334653,253.3334481,253.3334481,942.0091324
20/03/2017 10:00,0,88.28680403,79.5607827,0,0,58.77232012,0,0,0.513295372,29.51448391,256.6476861,256.6476861,942.0091324
20/03/2017 11:00,0,92.40545129,83.27235436,0,0,61.51409403,0,0,0.537240996,30.89135726,268.6204979,268.6204979,942.0091324
20/03/2017 12:00,0,92.04228901,82.94508602,0,0,61.27233774,0,0,0.535129587,30.76995127,267.5647936,267.5647936,942.0091324
20/03/2017 13:00,0,91.41323771,82.3782084,0,0,60.85357975,0,0,0.531472312,30.55965795,265.7361561,265.7361561,942.0091324
20/03/2017 14:00,0,90.91160253,81.92615344,0,0,60.51964238,0,0,0.528555829,30.39196015,264.2779143,264.2779143,942.0091324
20/03/2017 15:00,0,91.77916418,82.70796772,0,0,61.09717615,0,0,0.533599792,30.68198803,266.7998959,266.7998959,942.0091324
20/03/2017 16:00,0,91.42284657,82.38686755,0,0,60.85997635,0,0,0.531528178,30.56287022,265.7640889,265.7640889,942.0091324
20/03/2017 17:00,0,90.51480923,81.56857809,0,0,60.25549801,0,0,0.526248891,30.25931123,263.1244454,263.1244454,942.0091324
20/03/2017 18:00,0,92.66976077,83.51054023,0,0,61.69004423,0,0,0.538777679,30.97971654,269.3888395,269.3888395,942.0091324
20/03/2017 19:00,0,93.81644008,84.54388496,0,0,62.45338598,0,0,0.545444419,31.3630541,272.7222095,272.7222095,942.0091324
20/03/2017 20:00,0,89.44789663,80.60711615,0,0,59.54525677,0,0,0.520045911,29.90263986,260.0229553,260.0229553,942.0091324
20/03/2017 21:00,0,90.37515168,81.4427239,0,0,60.1625283,0,0,0.525436928,30.21262338,262.7184642,262.7184642,942.0091324
20/03/2017 22:00,0,87.95352136,79.26044076,0,0,58.55045462,0,0,0.511357682,29.40306673,255.6788412,255.6788412,942.0091324
20/03/2017 23:00,0,87.10583557,78.49653787,0,0,57.98615217,0,0,0.506429277,29.1196834,253.2146383,253.2146383,942.0091324
21/03/2017 00:00,0,84.174804,75.85520128,0,0,56.03497127,0,0,0.489388395,28.13983273,244.6941977,244.6941977,942.0091324
21/03/2017 01:00,0,82.4536991,74.30420558,0,0,54.88923574,0,0,0.479381972,27.56446336,239.6909858,239.6909858,942.0091324
21/03/2017 02:00,0,80.91917722,72.92135156,0,0,53.86770809,0,0,0.470460333,27.05146913,235.2301663,235.2301663,942.0091324
21/03/2017 03:00,0,80.29808942,72.36165035,0,0,53.45425139,0,0,0.466849357,26.84383803,233.4246785,233.4246785,942.0091324
21/03/2017 04:00,0,87.34513569,78.71218623,0,0,58.1454537,0,0,0.507820556,29.19968199,253.9102782,253.9102782,942.0091324
21/03/2017 05:00,0,84.78404525,76.40422682,0,0,56.44054175,0,0,0.492930496,28.3435035,246.4652478,246.4652478,942.0091324
21/03/2017 06:00,0,80.76411916,72.78161901,0,0,53.7644863,0,0,0.469558832,26.99963286,234.7794162,234.7794162,942.0091324
